11415361,12/15/2014 15:07,[RMS] Burglary,138 MCGRUE AV  VALLEJO CA 94589,
11415312,12/15/2014 12:43,[RMS] Burglary,1080 MAGAZINE ST  VALLEJO CA 94591,Place: VALLEJO SELF STORAGE
11415306,12/15/2014 11:49,[RMS] Burglary,303 REIS AV  VALLEJO CA 94591,
11415302,12/15/2014 10:11,[RMS] Burglary,311 CAROUSEL DR  VALLEJO CA 94589,Place: KREAGER RESIDENCE
11415371,12/14/2014 21:33,[RMS] Burglary,210 LOCUST DR  VALLEJO CA 94591,
11415244,12/14/2014 10:22,[RMS] Burglary,597 SANDY BEACH RD  VALLEJO CA 94590,Place: MOTEL 6
11415243,12/14/2014 10:04,[RMS] Burglary,1012 GATEWAY DR  VALLEJO CA 94589,
11415232,12/13/2014 18:45,[RMS] Burglary,361 AVIAN DR  VALLEJO CA 94591,
11415649,12/13/2014 13:21,[RMS] Attempted Burglary-Felony,909 CAPITOL ST  VALLEJO CA 94590,
11415216,12/13/2014 09:00,[RMS] Burglary,711 YORK ST  VALLEJO CA 94590,
11415212,12/13/2014 04:38,[RMS] Burglary,114 NEBRASKA ST  VALLEJO CA 94590,Place: REED RESIDENCE
11415209,12/13/2014 00:33,[RMS] Attempted Burglary-Felony,4166 PENNY LN  VALLEJO CA 94591,
11500213,12/13/2014 00:17,[RMS] Burglary,409 CAROLINA ST  VALLEJO CA 94590,Place: @APT IN BACK
11415296,12/12/2014 20:02,[RMS] Burglary,825 LOUISIANA ST  VALLEJO CA 94590,
11415192,12/12/2014 14:59,[RMS] Burglary,131 WALLACE AVE  VALLEJO CA 94590,Place: @RESP KNOWN
11415191,12/12/2014 13:59,[RMS] Burglary,60 ROTARY WAY  VALLEJO CA 94591,Place: INTERUPTED
11415217,12/12/2014 09:19,[RMS] Burglary,1332 LINCOLN RD E  VALLEJO CA 94591,Place: @THE TREE LOT
11415179,12/12/2014 08:31,[RMS] Burglary,480 REDWOOD ST  VALLEJO CA 94590,Place: LOS GALLITOS TAQUERIA
11415173,12/11/2014 22:56,[RMS] Attempted Burglary-Felony,313 LOUISIANA ST  VALLEJO CA 94590,Place: @GARAGE IN ALLEY
11415168,12/11/2014 15:19,[RMS] Burglary,212 HAVEN CT  VALLEJO CA 94591,
11415180,12/11/2014 08:55,[RMS] Burglary,3624 SONOMA BL  VALLEJO CA 94590,Place: PHO 1 NOODLE HOUSE
11415132,12/11/2014 03:30,[RMS] Burglary,510 COUCH ST  VALLEJO CA 94590,Place: MACH 1 MOTORSPORTS
11415119,12/10/2014 20:23,[RMS] Attempted Burglary-Felony,1201 GLEN COVE PKY  VALLEJO CA 94591,
11415120,12/10/2014 20:09,[RMS] Burglary,319 WHITECLIFF DR  VALLEJO CA 94589,
11415117,12/10/2014 19:34,[RMS] Burglary,401 FLEMING AVE E  VALLEJO CA 94591,Place: @ATTEMPT
11415126,12/10/2014 18:23,[RMS] Burglary,1014 MARIN ST  VALLEJO CA 94590,
11415170,12/10/2014 16:56,[RMS] Burglary,300 HILARY WY  VALLEJO CA 94591,
11415107,12/10/2014 16:38,[RMS] Burglary,1010A MARIN ST.  VALLEJO CA 94590,Place: **FROM CARD**
11415110,12/10/2014 15:22,[RMS] Burglary,53 RODGERS ST  VALLEJO CA 94590,
11415100,12/10/2014 14:29,[RMS] Burglary,260 WINDSOR WY  VALLEJO CA 94591,Place: 459?
11415099,12/10/2014 12:25,[RMS] Burglary,65 RODGERS ST  VALLEJO CA 94590,
11415152,12/10/2014 11:32,[RMS] Burglary,1107 PORTER ST  VALLEJO CA 94590,Place: BAY VILLAGE APARTMENTS
11415090,12/10/2014 11:28,[RMS] Burglary,1001 FALCON DR  VALLEJO CA 94589,
11415332,12/09/2014 16:00,[RMS] Burglary,461 DEL SUR ST  VALLEJO CA 94591,Place: STAGED TO SELL
11415001,12/08/2014 14:49,[RMS] Burglary,147 SEASCAPE DR  VALLEJO CA 94591,
11415323,12/08/2014 13:28,[RMS] Burglary,574 BRUNSWICK DR  VALLEJO CA 94591,
11415044,12/08/2014 12:38,[RMS] Burglary,1901 ILLINOIS ST  VALLEJO CA 94590,Place: @POSS 459J?
11414947,12/07/2014 18:02,[RMS] Burglary,609 OHIO ST  VALLEJO CA 94590,
11415017,12/07/2014 17:50,[RMS] Burglary,88 VALLE VISTA AV  VALLEJO CA 94590,
11415401,12/07/2014 01:13,[RMS] Burglary,1600 SANTA CLARA ST  VALLEJO CA 94590,
11414915,12/06/2014 16:32,[RMS] Burglary,198 PLAZA DR  VALLEJO CA 94591,Place: COSTCO
